,ip,nb_www,nb_com,nb_dslash,http_in_path,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,shortening_service,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_extRedirection,ratio_extErrors,external_favicon,links_in_tags,ratio_intMedia,ratio_extMedia,popup_window,safe_anchor,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,f1,f2,f4,f5,f6,f7,f8,f10,f11,f14,f16,f18,f25,f26,f27
2291,1,0,0,0,0,0,0,0,2,0,0,0,7,7,2,6,2,10,7,10,5.714285714,6.5,5.4,0,1,0,0,0,0,98,0.908163265,0.091836735,0.444444444,0.0,0,0.0,100.0,0.0,0,47.05882353,0,1,0,0,2972,8350,1,0,0,10,58,18,2,0,0,1,0,1,0,5,1,0,True,0.1206896551724138,0.0
1776,1,0,1,0,0,0,1,0,3,1,0,0,13,4,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,4,1.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0,100.0,0,1,0,0,15,4003,5816617,0,1,0,127,50,4,1,0,1,2,3,2,4,1,0,True,0.12598425196850394,0.0
9969,1,0,1,0,0,0,1,0,3,0,0,0,6,2,2,3,2,15,13,15,8.666666667,8.75,8.5,0,0,0,0,0,0,4,1.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0,100.0,0,1,0,0,14,4003,5816617,0,1,0,68,42,4,0,0,0,0,0,0,4,1,0,False,0.16176470588235295,0.0
5447,0,0,0,0,0,0,0,0,2,0,0,0,6,0,2,2,4,9,9,8,5.5,5.5,5.5,0,1,0,0,0,0,326,0.944785276,0.055214724,0.333333333,0.0,0,100.0,100.0,0.0,0,63.26530612,0,0,1,0,905,7130,12,0,0,7,50,16,2,0,0,0,0,0,2,4,1,0,True,0.0,0.0
1616,0,1,0,0,0,0,0,0,2,0,0,0,4,4,3,3,6,8,6,8,5.75,4.5,7.0,0,1,0,0,0,0,134,0.970149254,0.029850746,0.75,0.0,0,50.0,50.0,50.0,0,93.75,0,0,0,0,1047,5161,114,0,1,8,38,14,2,0,0,0,0,0,0,4,1,0,True,0.0,0.0
1830,0,0,0,0,0,0,0,0,3,0,0,0,4,0,2,2,3,6,6,4,3.75,4.0,3.5,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0,1,1,0,-1,-1,800765,0,1,2,28,12,3,0,0,0,0,0,0,3,1,0,False,0.03571428571428571,0.08333333333333333
8996,0,0,0,0,0,0,0,0,1,0,0,0,2,0,6,6,20,20,6,20,13.0,6.0,20.0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0,0.0,0,1,0,0,69,-1,0,0,1,0,38,9,1,0,0,0,0,0,0,4,1,0,False,0.10526315789473684,0.0
339,0,1,0,0,0,0,0,0,3,0,1,0,8,3,2,2,4,6,5,6,4.125,3.5,4.75,0,0,0,0,0,0,16,0.25,0.75,0.333333333,0.166666667,0,33.33333333,0.0,100.0,0,22.22222222,0,1,0,0,270,4478,625153,0,0,5,51,21,3,4,0,0,0,0,0,3,1,0,False,0.0,0.0
8319,0,1,0,0,0,0,0,0,2,1,1,0,4,3,3,3,6,8,8,8,6.25,5.5,7.0,0,0,0,0,0,0,317,0.747634069,0.252365931,0.05,0.05,1,27.27272727,2.083333333,97.91666667,0,56.25,0,0,1,0,171,8960,581,0,0,6,41,16,2,1,0,0,0,0,0,4,1,0,True,0.0,0.0
6904,0,1,0,0,0,0,0,0,2,0,0,0,2,4,3,3,0,13,13,0,8.0,8.0,0.0,0,0,0,0,0,0,19,1.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0,100.0,0,0,0,0,116,-1,1274420,0,0,4,29,21,2,0,0,0,0,0,0,3,1,0,False,0.0,0.0
10748,0,1,0,0,0,0,0,0,2,0,0,0,2,3,3,3,0,10,10,0,6.5,6.5,0.0,0,0,0,0,0,0,825,0.991515152,0.008484848,0.285714286,0.0,0,66.66666667,100.0,0.0,0,0.0,0,0,1,0,817,3930,1029072,0,0,3,26,18,2,0,0,0,0,0,0,3,1,0,False,0.0,0.0
8844,0,0,0,0,0,0,0,0,2,0,1,0,7,1,1,3,1,8,8,1,4.285714286,5.6,1.0,0,1,0,0,0,0,17,0.058823529,0.941176471,0.0625,0.0,1,0.0,0.0,100.0,0,0.0,0,1,1,0,373,7296,0,0,1,5,48,36,2,3,0,1,0,1,0,3,1,0,False,0.020833333333333332,0.0
7011,0,1,1,0,0,1,0,0,3,0,0,0,10,6,2,3,2,16,16,6,5.7,6.125,4.0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1,1,0,0,371,8415,0,0,1,2,76,59,8,0,0,0,0,0,0,4,1,0,False,0.05263157894736842,0.06779661016949153
7288,0,1,0,0,0,0,0,0,3,0,0,0,6,3,1,3,1,9,9,8,4.833333333,6.0,4.25,0,0,0,0,0,0,169,0.633136095,0.366863905,0.14516129,0.612903226,1,30.95238095,100.0,0.0,0,50.0,0,0,0,0,616,8149,12761,0,0,6,45,17,3,0,0,0,0,0,0,5,1,0,False,0.0,0.0
4701,1,2,1,0,1,1,0,0,3,0,0,0,36,17,2,3,2,34,8,34,7.166666667,5.5,7.264705882,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,0,0,3104,7489,376,0,1,7,305,16,4,8,0,1,3,4,0,6,1,0,True,0.29508196721311475,0.0
7447,0,0,0,0,0,0,0,0,3,0,1,0,6,0,4,6,4,7,7,7,5.833333333,6.5,5.5,0,0,0,0,0,0,39,0.102564103,0.897435897,0.2,0.0,1,0.0,33.33333333,66.66666667,0,22.22222222,0,1,1,0,146,2411,0,0,1,0,51,18,3,0,0,0,0,0,0,5,1,0,False,0.0,0.0
10277,1,0,1,0,0,0,1,0,3,1,0,0,13,4,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,4,1.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0,100.0,0,1,0,0,15,4003,5816617,0,1,0,128,50,4,1,0,1,2,3,2,5,1,0,True,0.1171875,0.0
9199,1,0,0,0,0,0,0,0,1,0,0,0,8,0,2,13,2,13,13,11,7.375,13.0,6.571428571,0,1,0,0,0,0,225,0.333333333,0.666666667,0.033333333,0.006666667,1,20.0,20.0,80.0,0,16.33986928,0,1,1,0,191,6057,41,0,0,8,77,17,1,4,0,0,0,0,0,5,1,0,False,0.1038961038961039,0.0
550,0,0,0,0,0,0,0,0,2,1,0,0,9,0,2,9,2,15,9,15,6.888888889,9.0,6.625,2,0,0,0,0,0,29,0.551724138,0.448275862,0.0,0.076923077,1,66.66666667,85.71428571,14.28571429,0,0.0,0,1,1,0,123,-1,3101079,0,0,0,85,16,2,4,0,0,0,0,0,7,1,0,False,0.0,0.0
7896,0,1,0,0,0,0,0,0,3,1,0,0,10,3,3,3,4,9,7,9,5.4,5.0,5.5,0,0,0,0,0,0,99,0.949494949,0.050505051,0.0,0.2,0,89.47368421,50.0,50.0,0,50.0,0,0,1,0,-1,7912,12440,0,1,5,75,15,3,4,0,0,0,0,0,5,1,0,True,0.08,0.0
1144,0,0,0,0,0,0,0,0,2,0,1,0,5,0,2,10,2,18,18,10,10.0,14.0,7.333333333,0,0,0,0,0,0,89,0.573033708,0.426966292,0.052631579,0.078947368,1,52.94117647,7.142857143,92.85714286,0,65.0,0,1,0,0,130,7618,2192,0,0,5,65,33,2,1,0,0,0,0,0,4,1,0,False,0.0,0.0
1175,1,0,0,0,0,0,0,0,2,0,0,0,5,2,2,5,2,33,6,33,10.0,5.5,13.0,0,1,0,0,0,0,10,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0,0,0,0,2974,8348,1,0,0,10,66,16,2,0,0,1,0,1,0,3,1,0,True,0.09090909090909091,0.0
6525,1,1,0,0,0,0,0,0,3,0,0,0,10,7,3,3,3,32,7,32,7.2,5.0,7.75,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,0,0,1238,2414,0,0,1,1,92,15,3,0,0,0,0,0,0,9,1,0,False,0.25,0.0
7425,0,0,0,0,0,0,0,0,1,0,0,0,3,3,4,10,4,10,10,7,7.0,10.0,5.5,0,0,0,0,0,0,100,0.98,0.02,1.0,0.0,0,92.30769231,96.66666667,3.333333333,0,100.0,0,1,0,1,201,-2,7524,0,0,3,33,13,1,0,0,0,0,0,0,4,1,0,False,0.0,0.0
4647,0,0,0,0,0,0,0,0,2,0,0,0,6,0,3,17,3,17,17,10,7.666666667,17.0,5.8,0,0,0,0,0,0,48,0.458333333,0.541666667,0.269230769,0.076923077,1,57.14285714,0.0,0.0,0,26.08695652,0,1,0,0,229,3423,89825,0,0,5,63,21,2,2,0,0,0,0,0,5,1,0,False,0.0,0.0
3821,0,0,1,0,0,0,1,0,2,1,0,0,3,1,2,2,0,8,8,0,5.666666667,5.666666667,0.0,1,0,0,0,0,0,141,0.914893617,0.085106383,0.166666667,0.0,0,66.66666667,85.0,15.0,0,79.48717949,0,1,1,0,244,4870,0,0,0,0,32,23,2,1,0,0,0,0,0,3,1,0,True,0.0,0.0
4067,0,1,0,0,0,0,0,0,2,0,1,0,2,4,3,3,0,16,16,0,9.5,9.5,0.0,0,0,0,0,0,0,74,0.554054054,0.445945946,0.0,0.0,1,47.05882353,50.0,50.0,0,84.61538462,0,1,1,0,282,3734,218434,0,0,4,32,24,2,0,0,0,0,0,0,3,1,0,False,0.0,0.0
4941,0,0,0,0,0,0,0,0,2,0,0,0,5,0,6,8,6,10,9,10,8.0,8.5,7.666666667,0,0,0,0,0,0,52,0.673076923,0.326923077,0.411764706,0.176470588,1,73.33333333,80.0,20.0,0,41.17647059,0,1,1,0,951,7815,2546,0,1,6,55,22,2,1,0,0,0,0,0,4,1,0,False,0.0,0.0
5926,0,0,2,0,0,0,0,0,2,0,0,0,6,1,4,7,4,9,9,8,6.666666667,8.0,6.0,0,0,0,0,0,0,628,0.807324841,0.192675159,0.066115702,0.0,0,100.0,100.0,0.0,0,4.724409449,0,0,1,0,600,6340,293,0,0,5,57,21,2,0,0,0,0,0,1,4,2,0,True,0.0,0.0
7028,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,3,0,7,7,0,5.0,5.0,0.0,0,0,0,0,0,0,33,0.96969697,0.03030303,1.0,0.0,0,100.0,100.0,0.0,0,0.0,0,0,1,1,0,-1,8057895,0,0,1,21,14,1,1,0,0,0,0,0,2,1,0,False,0.0,0.0
5467,0,1,0,0,0,0,0,0,2,0,0,0,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,0,12,0.75,0.25,0.0,0.0,1,80.0,100.0,0.0,0,100.0,0,1,1,0,194,1632,0,0,0,3,25,17,2,0,0,0,0,0,0,3,1,0,False,0.0,0.0
8292,0,1,0,0,0,0,0,0,2,0,0,0,3,3,3,3,3,19,19,3,8.333333333,11.0,3.0,0,0,0,0,0,0,7,0.857142857,0.142857143,1.0,0.0,0,100.0,0.0,0.0,0,0.0,0,1,0,0,120,245,0,0,0,1,38,27,2,0,0,0,0,0,0,3,1,0,False,0.0,0.0
4666,0,1,0,0,0,0,0,0,2,0,1,0,2,6,3,3,0,6,6,0,4.5,4.5,0.0,0,0,0,0,0,0,71,0.323943662,0.676056338,0.0625,0.0,0,37.5,0.0,0.0,0,19.14893617,0,0,0,0,355,3662,0,0,0,2,22,14,2,0,0,0,0,0,0,3,1,0,False,0.0,0.0
3634,1,1,1,0,0,0,1,0,3,0,0,0,13,6,2,3,2,17,13,17,7.461538462,7.6,7.375,0,0,0,0,0,0,51,1.0,0.0,0.0,0.0,0,100.0,100.0,0.0,0,100.0,0,1,1,0,25,3992,5707171,0,1,0,124,46,5,0,0,1,2,3,2,5,1,0,True,0.1693548387096774,0.0
7670,1,0,1,0,0,0,0,1,3,0,0,0,12,8,2,4,2,32,20,32,8.666666667,8.666666667,8.666666667,0,0,0,0,0,2,51,0.588235294,0.411764706,0.095238095,0.0,1,9.090909091,50.0,50.0,0,100.0,0,1,0,0,157,1669,1963491,0,1,0,127,61,3,4,0,1,0,1,2,3,1,0,True,0.3464566929133858,0.3770491803278688
10520,0,0,0,0,0,0,0,0,1,0,0,0,3,0,4,18,4,18,18,10,10.66666667,18.0,7.0,0,0,0,0,0,0,66,0.848484848,0.151515152,0.0,0.0,1,75.0,100.0,0.0,0,33.33333333,0,1,0,0,555,4924,247167,0,0,4,45,22,1,0,0,0,0,0,0,4,1,0,False,0.0,0.0
5036,1,1,1,0,0,0,0,0,3,0,0,0,11,7,2,3,2,13,13,12,6.727272727,8.0,6.444444444,0,0,0,0,0,0,7,1.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0,0.0,0,1,0,0,379,4368,31458,0,0,6,96,21,3,6,0,0,0,0,0,4,1,0,True,0.07291666666666667,0.0
3665,1,0,2,0,0,1,0,0,3,0,1,0,20,11,1,10,1,22,15,22,6.65,12.5,6.0,0,0,0,0,0,0,19,0.421052632,0.578947368,0.0,0.0,1,0.0,100.0,0.0,0,100.0,0,1,0,0,184,5660,6032,0,1,6,164,30,6,4,1,1,1,2,0,7,1,0,True,0.20121951219512196,0.0
9808,0,1,0,0,0,0,0,0,3,1,0,0,9,6,3,3,6,10,10,10,7.666666667,6.5,8.0,2,0,0,0,0,0,13,1.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0,100.0,0,1,1,0,213,518,4431878,0,1,0,91,20,3,1,0,0,0,0,1,7,1,0,True,0.07692307692307693,0.0
8384,0,1,0,0,0,1,0,0,2,0,0,0,3,3,2,3,2,7,7,2,4.0,5.0,2.0,0,0,0,0,0,0,24,0.791666667,0.208333333,0.2,0.0,0,66.66666667,100.0,0.0,0,50.0,0,1,1,0,0,-1,1657719,0,0,2,26,14,2,0,0,0,0,0,0,4,1,0,True,0.0,0.0
7353,0,0,0,0,0,0,0,0,2,0,0,0,4,8,3,3,6,406,11,406,106.5,7.0,206.0,0,0,0,0,0,0,7,0.571428571,0.428571429,0.0,0.666666667,0,33.33333333,100.0,0.0,0,0.0,0,1,0,0,307,2615,0,0,1,2,443,19,2,2,0,0,0,0,0,4,1,0,True,0.13544018058690746,0.0
10688,0,1,0,0,0,0,0,0,3,0,0,0,5,3,3,3,0,13,13,0,6.8,6.8,0.0,0,0,0,0,0,0,4,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,0,1,0,683,0,0,1,0,54,45,4,2,0,0,0,0,0,3,1,0,True,0.09259259259259259,0.1111111111111111
6642,0,0,0,0,0,0,0,0,1,1,0,0,5,1,3,9,3,9,9,7,5.8,9.0,5.0,1,1,0,0,0,0,77,0.597402597,0.402597403,0.0,0.0,1,42.85714286,0.0,100.0,0,66.66666667,0,0,0,0,614,6326,644,0,0,10,46,13,1,1,0,0,0,0,0,6,1,0,True,0.021739130434782608,0.0
4678,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,2,0,19,19,0,10.5,10.5,0.0,0,0,0,0,0,0,2,0.5,0.5,0.0,0.0,0,0.0,100.0,0.0,0,0.0,0,1,0,0,15,6467,0,0,1,1,34,26,2,0,0,0,0,0,0,3,1,0,False,0.0,0.0
9996,0,1,0,0,0,0,0,0,2,1,1,0,3,3,3,3,0,10,10,0,7.333333333,7.333333333,0.0,0,0,0,0,0,0,56,0.392857143,0.607142857,0.764705882,0.117647059,0,75.0,0.0,0.0,0,39.62264151,0,1,1,0,176,5303,931080,0,0,4,37,28,2,1,0,0,0,0,0,3,1,0,True,0.0,0.0
1276,1,0,2,0,0,0,1,0,3,1,0,0,17,9,3,3,3,40,13,40,9.352941176,7.0,10.63636364,1,0,1,0,0,0,4,1.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0,100.0,0,1,0,0,35,330,0,0,1,0,189,51,6,1,0,1,1,3,2,8,1,1,False,0.19576719576719576,0.11764705882352941
129,0,1,0,0,0,0,0,0,3,0,0,0,5,3,3,3,4,12,9,12,7.0,6.0,7.666666667,0,0,0,0,0,0,147,0.795918367,0.204081633,0.133333333,0.0,1,0.0,81.25,18.75,0,16.66666667,0,0,1,0,1847,7284,2788,0,1,7,51,17,3,0,0,0,0,0,0,4,1,0,True,0.0,0.0
5725,0,1,0,0,0,0,0,0,3,0,0,0,15,4,1,3,1,8,5,8,4.066666667,4.0,4.076923077,0,0,0,0,0,0,129,0.914728682,0.085271318,0.363636364,0.090909091,0,100.0,100.0,0.0,0,71.79487179,0,0,0,1,659,12126,1001,0,0,7,86,13,3,4,0,0,0,0,0,10,1,0,False,0.08139534883720931,0.0
10624,0,1,0,0,0,0,0,0,2,0,0,0,2,3,3,3,0,19,19,0,11.0,11.0,0.0,0,0,0,0,0,0,15,0.866666667,0.133333333,0.0,0.0,0,66.66666667,0.0,0.0,0,100.0,0,1,1,0,366,6208,0,0,0,1,35,27,2,0,0,0,0,0,0,3,1,0,False,0.0,0.0
4427,0,1,0,0,0,0,0,0,2,0,0,0,2,3,3,3,0,11,11,0,7.0,7.0,0.0,0,0,0,0,0,0,217,0.976958525,0.023041475,0.6,0.0,0,95.23809524,100.0,0.0,0,20.0,0,1,1,0,229,6763,0,0,0,2,27,18,2,0,0,0,0,0,0,3,1,0,True,0.0,0.0
2306,0,0,0,0,0,0,0,0,2,0,1,0,3,0,6,6,0,9,9,0,7.666666667,7.666666667,0.0,0,1,0,0,0,0,224,0.357142857,0.642857143,0.590277778,0.006944444,1,17.64705882,3.03030303,96.96969697,0,38.7755102,0,1,1,0,370,7299,1229372,0,0,5,36,29,2,1,0,0,0,0,0,2,1,0,False,0.0,0.0
961,0,0,0,0,0,0,0,0,2,0,0,0,6,0,4,5,4,9,8,9,5.833333333,6.5,5.5,0,0,0,0,0,0,837,0.712066906,0.287933094,0.55186722,0.203319502,1,25.92592593,18.18181818,81.81818182,0,46.93333333,0,1,1,0,136,6074,14284,0,0,5,51,18,2,0,0,0,0,0,2,4,1,0,False,0.0,0.0
11290,0,1,0,0,0,0,0,0,3,1,0,0,12,7,3,3,3,20,20,10,7.833333333,11.5,7.1,1,0,0,0,0,0,27,0.888888889,0.111111111,0.0,0.0,1,87.5,0.0,0.0,0,100.0,0,1,1,0,312,1149,0,0,1,2,120,31,3,1,0,0,0,0,1,11,1,0,False,0.041666666666666664,0.0
4369,0,1,0,0,0,0,0,0,3,0,0,0,5,4,3,3,4,18,18,10,9.0,10.5,8.0,0,0,0,0,0,0,145,0.820689655,0.179310345,0.038461538,0.230769231,1,30.76923077,0.0,0.0,0,60.0,0,0,1,0,517,7519,10724,0,0,5,60,26,3,0,0,0,0,0,0,4,1,0,False,0.0,0.0
3397,0,0,0,0,0,0,0,0,3,0,0,0,32,2,2,3,2,13,6,13,3.625,4.5,3.566666667,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1,1,1,1,0,-1,13447,0,1,5,159,13,4,0,0,0,0,0,0,8,1,0,True,0.12578616352201258,0.0
7409,0,0,0,0,0,0,0,0,1,0,1,0,2,1,10,16,10,16,16,10,13.0,16.0,10.0,0,0,0,0,0,0,40,1.0,0.0,0.0,0.0,0,100.0,100.0,0.0,0,100.0,0,1,0,0,117,-1,0,0,1,0,39,20,1,0,0,0,0,0,0,4,1,0,False,0.0,0.0
6672,1,0,0,0,0,0,0,0,2,0,0,0,6,3,2,13,2,32,32,9,11.33333333,22.5,5.75,2,0,0,0,0,2,20,0.4,0.6,0.0,0.0,1,28.57142857,50.0,50.0,0,0.0,0,1,1,0,186,3101,0,0,1,4,86,50,2,0,0,1,0,1,0,4,1,0,True,0.1744186046511628,0.28
10568,0,0,1,0,0,0,1,0,2,0,0,0,9,4,2,9,2,10,10,10,7.444444444,9.5,6.857142857,0,0,0,0,0,0,118,0.669491525,0.330508475,0.0,0.0,1,42.85714286,7.692307692,92.30769231,1,100.0,0,0,0,0,214,8186,2640,0,0,5,87,24,2,5,0,0,0,0,0,4,1,0,True,0.06896551724137931,0.0
2214,0,1,0,0,0,0,0,0,2,0,0,0,8,3,3,3,3,8,8,5,4.375,5.5,4.0,0,0,0,0,0,0,607,0.990115321,0.009884679,0.0,0.0,1,85.71428571,97.6744186,2.325581395,0,100.0,0,1,0,0,2067,8159,50501,0,0,3,55,16,2,4,0,0,0,0,0,5,1,0,True,0.01818181818181818,0.0625
3838,0,0,0,0,0,0,0,0,2,1,0,0,10,2,2,17,2,17,17,8,6.8,17.0,5.666666667,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1,1,0,0,350,4397,0,0,1,2,88,21,2,5,0,0,0,0,0,5,1,0,False,0.011363636363636364,0.0
5896,0,1,0,0,0,0,0,0,2,0,0,0,2,3,3,3,0,10,10,0,6.5,6.5,0.0,0,0,0,0,0,0,247,0.344129555,0.655870445,0.0,0.0,1,50.0,13.17365269,86.82634731,0,70.37037037,0,1,0,0,611,7424,29440,0,0,3,27,18,2,0,0,0,0,0,0,3,1,0,True,0.0,0.0
8951,0,0,1,0,0,1,0,0,3,0,0,0,9,1,2,8,2,16,16,10,6.222222222,12.0,4.571428571,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1,1,0,1,0,5842,695199,0,1,1,76,29,5,0,0,0,0,0,0,6,1,0,True,0.02631578947368421,0.06896551724137931
1615,0,1,0,0,0,0,0,0,2,0,0,0,9,3,1,3,1,10,7,10,4.666666667,5.0,4.571428571,0,0,0,0,0,0,66,0.848484848,0.151515152,0.0,0.0,1,89.28571429,0.0,0.0,0,20.0,0,0,1,0,505,8831,2695,0,1,6,61,15,2,0,0,0,0,0,5,4,1,0,False,0.0,0.0
4600,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,5,0,5,5,0,5.0,5.0,0.0,0,0,0,0,0,0,65,0.938461538,0.061538462,0.25,0.0,0,100.0,96.66666667,3.333333333,0,0.0,0,0,0,0,59,2498,0,0,0,2,19,12,2,0,0,0,0,0,0,2,1,0,False,0.0,0.0
5600,0,0,0,0,0,0,0,0,2,0,0,0,3,3,8,8,37,37,17,37,20.66666667,12.5,37.0,0,0,0,0,0,0,176,0.863636364,0.136363636,0.0,0.0,1,64.28571429,100.0,0.0,0,60.0,0,1,1,0,2509,6256,689,0,0,6,75,30,2,0,0,0,0,0,0,3,1,0,False,0.0,0.0
1773,0,0,0,0,0,0,0,0,2,0,0,0,4,1,2,13,2,13,13,4,5.5,13.0,3.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1,1,0,0,294,6646,0,0,1,0,36,17,2,0,0,0,0,0,0,4,1,0,False,0.0,0.0
2687,0,0,0,0,0,0,0,0,2,0,0,0,8,3,1,5,1,33,6,33,7.875,5.5,8.666666667,1,1,0,0,0,0,10,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0,0,0,0,2974,8348,1,0,0,10,82,16,2,0,0,1,0,1,0,6,1,0,True,0.08536585365853659,0.0
9680,0,1,0,0,0,0,0,0,2,0,0,0,4,3,3,3,3,5,5,4,3.75,4.0,3.5,1,0,0,0,0,0,50,0.76,0.24,0.583333333,0.0,0,0.0,0.0,100.0,0,53.33333333,0,1,0,0,3162,3777,6328,0,0,7,30,13,2,1,0,0,0,0,0,3,1,0,True,0.0,0.0
9223,0,1,0,0,0,0,0,0,3,0,1,0,10,5,3,3,3,14,14,10,7.8,8.5,7.625,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1,1,1,0,66,5047,379,0,0,5,98,22,3,0,0,0,0,0,5,4,1,0,False,0.0,0.0
1457,0,0,0,0,0,0,0,0,2,0,0,0,3,0,3,4,3,6,6,3,4.333333333,5.0,3.0,0,1,0,0,0,0,2,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,0,0,228,2693,0,0,0,4,26,14,2,0,0,0,0,0,0,4,1,0,False,0.0,0.0
1519,0,0,0,0,0,0,0,0,2,1,0,0,8,1,2,12,2,12,12,7,5.375,12.0,4.428571429,3,0,0,0,0,0,13,0.846153846,0.153846154,0.0,0.0,0,60.0,100.0,0.0,0,0.0,0,1,0,0,335,2221,0,0,1,0,61,16,2,1,0,0,0,0,0,7,1,0,False,0.0,0.0
1706,1,0,1,0,0,0,1,0,3,1,0,0,12,2,2,3,2,17,13,17,8.25,8.4,8.142857143,0,0,0,0,0,0,51,1.0,0.0,0.0,0.0,0,100.0,100.0,0.0,0,100.0,0,1,1,0,25,3993,5707171,0,1,0,126,50,4,1,0,1,2,3,2,5,1,0,True,0.12698412698412698,0.0
559,0,1,0,0,0,0,0,0,2,0,0,0,6,4,3,3,3,13,10,13,7.666666667,6.5,8.25,0,0,0,0,0,0,118,0.813559322,0.186440678,0.090909091,0.181818182,1,68.42105263,100.0,0.0,0,63.63636364,0,0,0,0,323,9172,617,0,0,7,63,18,2,2,0,0,0,0,0,4,1,0,True,0.0,0.0
3413,0,1,1,0,0,1,0,0,2,0,0,0,5,4,3,3,6,11,11,8,7.2,7.0,7.333333333,1,0,0,0,0,0,244,0.725409836,0.274590164,0.179104478,0.014925373,1,31.25,98.46153846,1.538461538,0,8.510638298,0,1,1,0,167,7869,2033,0,0,6,51,19,2,1,0,0,0,0,0,4,1,0,False,0.0,0.0
2438,1,0,0,0,0,0,0,0,3,1,0,0,9,5,2,3,2,9,5,9,4.555555556,4.0,4.714285714,0,0,0,0,0,0,15,0.933333333,0.066666667,1.0,0.0,0,100.0,100.0,0.0,0,0.0,0,1,1,0,456,5387,1909793,0,0,0,61,13,3,1,0,1,0,1,0,5,1,0,True,0.3114754098360656,0.0
9663,0,1,0,0,0,1,0,0,2,1,0,0,5,3,2,3,2,4,4,4,3.4,3.5,3.333333333,0,0,0,0,0,0,36,0.527777778,0.472222222,0.411764706,0.117647059,0,100.0,0.0,0.0,0,10.52631579,0,0,1,1,0,-1,163131,0,0,4,33,11,2,1,0,0,0,0,0,5,1,0,True,0.0,0.0
2062,0,0,0,0,0,0,0,1,2,0,0,0,3,1,5,10,5,11,11,5,8.666666667,10.5,5.0,0,0,0,0,0,0,8,1.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0,0.0,0,0,0,0,122,1338,22211,0,1,6,39,25,2,0,0,0,0,0,0,4,1,0,False,0.20512820512820512,0.32
6246,0,1,0,0,0,0,0,0,2,0,0,0,2,4,3,3,0,13,13,0,8.0,8.0,0.0,0,0,0,0,0,0,30,0.266666667,0.733333333,0.272727273,0.090909091,1,60.0,0.0,0.0,0,10.52631579,0,1,0,0,1884,7246,1115708,0,0,4,29,21,2,0,0,0,0,0,0,3,1,0,False,0.0,0.0
7976,0,1,0,0,0,0,0,0,2,0,0,0,2,3,3,3,0,8,8,0,5.5,5.5,0.0,0,0,0,0,0,0,17,0.529411765,0.470588235,0.125,0.0,1,66.66666667,0.0,100.0,0,60.0,0,1,0,0,46,3241,1730088,0,0,2,25,16,2,0,0,0,0,0,0,3,1,0,True,0.12,0.1875
